SampleID,TaxaID,N_Taxa,INDEX_CLASS,SUBPHYLUM,CLASS,SUBCLASS,ORDER,FAMILY,FFG,HABIT,NONTARGET
050223-9/7/23,Leptophlebiidae,13,WestFlat,,Insecta,,Ephemeroptera,Leptophlebiidae,CG,CN;SW,FALSE
050223-9/7/23,Limnephilidae,2,WestFlat,,Insecta,,Trichoptera,Limnephilidae,SH,SP,FALSE
050223-9/7/23,Nemouridae,5,WestFlat,,Insecta,,Plecoptera,Nemouridae,SH,SP,FALSE
050223-9/7/23,Oligochaeta,7,WestFlat,,Oligochaeta,,Haplotaxida,,CG,BU,FALSE
050223-9/7/23,Perlodidae,1,WestFlat,,Insecta,,Plecoptera,Perlodidae,PR,CN,FALSE
050223-9/7/23,Pisidiidae,1,WestFlat,,Bivalvia,,Veneroida,Pisidiidae,CF,BU,FALSE
050223-9/7/23,Simuliidae,15,WestFlat,,Insecta,,Diptera,Simulidae,CF,CN,FALSE
050223-9/7/23,Tipulidae,2,WestFlat,,Insecta,,Diptera,Tipulidae,CG,BU,FALSE
050283-7/28/23,Baetidae,34,MidSizeDry,,Insecta,,Ephemeroptera,Baetidae,CG,CN;SW,FALSE
050283-7/28/23,Baetiscidae,4,MidSizeDry,,Insecta,,Ephemeroptera,Baetiscidae,CG,BU;CN;SP,FALSE
050283-7/28/23,Brachycentridae,9,MidSizeDry,,Insecta,,Trichoptera,Brachycentridae,CF,CN,FALSE
050283-7/28/23,Caenidae,1,MidSizeDry,,Insecta,,Ephemeroptera,Caenidae,CG,BU;SP,FALSE
050283-7/28/23,Chironomidae,99,MidSizeDry,,Insecta,,Diptera,Chironomidae,CG,,FALSE
050283-7/28/23,Dytiscidae,1,MidSizeDry,,Insecta,,Coleoptera,Dytiscidae,PR,BU;SW,FALSE
050283-7/28/23,Elmidae,2,MidSizeDry,,Insecta,,Coleoptera,Elmidae,CG,CN,FALSE
050283-7/28/23,Ephemerellidae,11,MidSizeDry,,Insecta,,Ephemeroptera,Ephemerellidae,SC,CN,FALSE
050283-7/28/23,Hydracarina,14,MidSizeDry,,Arachnida,,,,PR,,FALSE
050283-7/28/23,Hydropsychidae,5,MidSizeDry,,Insecta,,Trichoptera,Hydropsychidae,CF,CN,FALSE
050283-7/28/23,Hydroptilidae,11,MidSizeDry,,Insecta,,Trichoptera,Hydroptilidae,SC,CN,FALSE
050283-7/28/23,Limnephilidae,16,MidSizeDry,,Insecta,,Trichoptera,Limnephilidae,SH,SP,FALSE
050283-7/28/23,Lymnaeidae,6,MidSizeDry,,Gastropoda,,Basommatophora,Lymnaeidae,SC,CB,FALSE
050283-7/28/23,Molannidae,1,MidSizeDry,,Insecta,,Trichoptera,Molannidae,SC,SP,FALSE
050283-7/28/23,Oligochaeta,3,MidSizeDry,,Oligochaeta,,Haplotaxida,,CG,BU,FALSE
050283-7/28/23,Philopotamidae,1,MidSizeDry,,Insecta,,Trichoptera,Philopotamidae,CF,CN,FALSE
050283-7/28/23,Phryganeidae,1,MidSizeDry,,Insecta,,Trichoptera,Phryganeidae,SH,CB;CN,FALSE
050283-7/28/23,Physidae,1,MidSizeDry,,Gastropoda,,Basommatophora,Physidae,SC,CB,FALSE
050283-7/28/23,Polycentropodidae,1,MidSizeDry,,Insecta,,Trichoptera,Polycentropodidae,PR,CN,FALSE
050283-7/28/23,Simuliidae,20,MidSizeDry,,Insecta,,Diptera,Simulidae,CF,CN,FALSE
050283-7/28/23,Tabanidae,3,MidSizeDry,,Insecta,,Diptera,Tabanidae,PR,SP,FALSE
050283-7/28/23,Tipulidae,1,MidSizeDry,,Insecta,,Diptera,Tipulidae,CG,BU,FALSE
050283-7/28/23,Tricorythidae,3,MidSizeDry,,Insecta,,Ephemeroptera,Tricorythidae,CG,,FALSE
050284-7/28/23,Aeshnidae,1,VeryNarrow,,Insecta,,Odonata,Aeshnidae,PR,CB;CN,FALSE
050284-7/28/23,Amphipoda,2,VeryNarrow,Crustacea,Crustacea,,Amphipoda,,SH,,FALSE
050284-7/28/23,Baetidae,29,VeryNarrow,,Insecta,,Ephemeroptera,Baetidae,CG,CN;SW,FALSE
050284-7/28/23,Baetiscidae,1,VeryNarrow,,Insecta,,Ephemeroptera,Baetiscidae,CG,BU;CN;SP,FALSE
050284-7/28/23,Brachycentridae,15,VeryNarrow,,Insecta,,Trichoptera,Brachycentridae,CF,CN,FALSE
050284-7/28/23,Caenidae,1,VeryNarrow,,Insecta,,Ephemeroptera,Caenidae,CG,BU;SP,FALSE
050284-7/28/23,Calopterygidae,3,VeryNarrow,,Insecta,,Odonata,Calopterygidae,PR,CB;CN,FALSE
050284-7/28/23,Ceratopogonidae,1,VeryNarrow,,Insecta,,Diptera,Ceratopogonidae,PR,BU;SP,FALSE
050284-7/28/23,Chironomidae,47,VeryNarrow,,Insecta,,Diptera,Chironomidae,CG,,FALSE
050284-7/28/23,Corydalidae,3,VeryNarrow,,Insecta,,Megaloptera,Corydalidae,PR,CN,FALSE
050284-7/28/23,Elmidae,12,VeryNarrow,,Insecta,,Coleoptera,Elmidae,CG,CN,FALSE
050284-7/28/23,Ephemerellidae,12,VeryNarrow,,Insecta,,Ephemeroptera,Ephemerellidae,SC,CN,FALSE
050284-7/28/23,Ephemeridae,1,VeryNarrow,,Insecta,,Ephemeroptera,Ephemeridae,CG,BU,FALSE
050284-7/28/23,Glossosomatidae,1,VeryNarrow,,Insecta,,Trichoptera,Glossosomatidae,SC,CN,FALSE
050284-7/28/23,Hydracarina,1,VeryNarrow,,Arachnida,,,,PR,,FALSE
050284-7/28/23,Hydrophilidae,1,VeryNarrow,,Insecta,,Coleoptera,Hydrophilidae,PR,BU;SW,FALSE
050284-7/28/23,Hydropsychidae,51,VeryNarrow,,Insecta,,Trichoptera,Hydropsychidae,CF,CN,FALSE
050284-7/28/23,Isopoda,1,VeryNarrow,Crustacea,Crustacea,,Isopoda,,SH,,FALSE
050284-7/28/23,Leptophlebiidae,2,VeryNarrow,,Insecta,,Ephemeroptera,Leptophlebiidae,CG,CN;SW,FALSE
050284-7/28/23,Limnephilidae,1,VeryNarrow,,Insecta,,Trichoptera,Limnephilidae,SH,SP,FALSE
050284-7/28/23,Oligochaeta,5,VeryNarrow,,Oligochaeta,,Haplotaxida,,CG,BU,FALSE
050284-7/28/23,Perlodidae,1,VeryNarrow,,Insecta,,Plecoptera,Perlodidae,PR,CN,FALSE
050284-7/28/23,Phryganeidae,1,VeryNarrow,,Insecta,,Trichoptera,Phryganeidae,SH,CB;CN,FALSE
050284-7/28/23,Physidae,7,VeryNarrow,,Gastropoda,,Basommatophora,Physidae,SC,CB,FALSE
050284-7/28/23,Pisidiidae,13,VeryNarrow,,Bivalvia,,Veneroida,Pisidiidae,CF,BU,FALSE
050284-7/28/23,Simuliidae,2,VeryNarrow,,Insecta,,Diptera,Simulidae,CF,CN,FALSE
050284-7/28/23,Tricorythidae,110,VeryNarrow,,Insecta,,Ephemeroptera,Tricorythidae,CG,,FALSE
050285-7/28/23,Amphipoda,7,WetWide,Crustacea,Crustacea,,Amphipoda,,SH,,FALSE
050285-7/28/23,Athericidae,9,WetWide,,Insecta,,Diptera,Athericidae,PR,SP,FALSE
050285-7/28/23,Baetidae,48,WetWide,,Insecta,,Ephemeroptera,Baetidae,CG,CN;SW,FALSE
050285-7/28/23,Brachycentridae,2,WetWide,,Insecta,,Trichoptera,Brachycentridae,CF,CN,FALSE
050285-7/28/23,Ceratopogonidae,1,WetWide,,Insecta,,Diptera,Ceratopogonidae,PR,BU;SP,FALSE
050285-7/28/23,Chironomidae,21,WetWide,,Insecta,,Diptera,Chironomidae,CG,,FALSE
050285-7/28/23,Elmidae,3,WetWide,,Insecta,,Coleoptera,Elmidae,CG,CN,FALSE
050285-7/28/23,Ephemerellidae,11,WetWide,,Insecta,,Ephemeroptera,Ephemerellidae,SC,CN,FALSE
050285-7/28/23,Heptageniidae,5,WetWide,,Insecta,,Ephemeroptera,Heptageniidae,SC,CN,FALSE
050285-7/28/23,Hydropsychidae,11,WetWide,,Insecta,,Trichoptera,Hydropsychidae,CF,CN,FALSE
050285-7/28/23,Hydroptilidae,1,WetWide,,Insecta,,Trichoptera,Hydroptilidae,SC,CN,FALSE
050285-7/28/23,Isopoda,1,WetWide,Crustacea,Crustacea,,Isopoda,,SH,,FALSE
050285-7/28/23,Leptophlebiidae,1,WetWide,,Insecta,,Ephemeroptera,Leptophlebiidae,CG,CN;SW,FALSE
050285-7/28/23,Leuctridae,4,WetWide,,Insecta,,Plecoptera,Leuctridae,SH,SP,FALSE
050285-7/28/23,Limnephilidae,3,WetWide,,Insecta,,Trichoptera,Limnephilidae,SH,SP,FALSE
050285-7/28/23,Lymnaeidae,1,WetWide,,Gastropoda,,Basommatophora,Lymnaeidae,SC,CB,FALSE
050285-7/28/23,Nemouridae,7,WetWide,,Insecta,,Plecoptera,Nemouridae,SH,SP,FALSE
050285-7/28/23,Oligochaeta,29,WetWide,,Oligochaeta,,Haplotaxida,,CG,BU,FALSE
050285-7/28/23,Pteronarcyidae,1,WetWide,,Insecta,,Plecoptera,Pteronarcyidae,SH,CN,FALSE
050285-7/28/23,Simuliidae,31,WetWide,,Insecta,,Diptera,Simulidae,CF,CN,FALSE
050285-7/28/23,Tricorythidae,1,WetWide,,Insecta,,Ephemeroptera,Tricorythidae,CG,,FALSE
050286-8/2/23,Aeshnidae,7,East,,Insecta,,Odonata,Aeshnidae,PR,CB;CN,FALSE
050286-8/2/23,Amphipoda,14,East,Crustacea,Crustacea,,Amphipoda,,SH,,FALSE
050286-8/2/23,Ancylidae,1,East,,Gastropoda,,Basommatophora,Ancylidae,SC,CB;CN,FALSE
050286-8/2/23,Baetidae,69,East,,Insecta,,Ephemeroptera,Baetidae,CG,CN;SW,FALSE
050286-8/2/23,Baetiscidae,4,East,,Insecta,,Ephemeroptera,Baetiscidae,CG,BU;CN;SP,FALSE
050286-8/2/23,Brachycentridae,1,East,,Insecta,,Trichoptera,Brachycentridae,CF,CN,FALSE
050286-8/2/23,Caenidae,8,East,,Insecta,,Ephemeroptera,Caenidae,CG,BU;SP,FALSE
050286-8/2/23,Calopterygidae,3,East,,Insecta,,Odonata,Calopterygidae,PR,CB;CN,FALSE
050286-8/2/23,Chironomidae,22,East,,Insecta,,Diptera,Chironomidae,CG,,FALSE
050286-8/2/23,Decapoda,1,East,Crustacea,Crustacea,,Decapoda,Decapoda,CG,,FALSE
050286-8/2/23,Dreissenidae,1,East,,Bivalvia,,Veneroida,Dreissenidae,CF,CN,FALSE
050286-8/2/23,Elmidae,17,East,,Insecta,,Coleoptera,Elmidae,CG,CN,FALSE
050286-8/2/23,Ephemeridae,9,East,,Insecta,,Ephemeroptera,Ephemeridae,CG,BU,FALSE
050286-8/2/23,Gomphidae,2,East,,Insecta,,Odonata,Gomphidae,PR,BU,FALSE
050286-8/2/23,Helicopsychidae,2,East,,Insecta,,Trichoptera,Helicopsychidae,SC,BU,FALSE
050286-8/2/23,Heptageniidae,26,East,,Insecta,,Ephemeroptera,Heptageniidae,SC,CN,FALSE
050286-8/2/23,Hydracarina,7,East,,Arachnida,,,,PR,,FALSE
050286-8/2/23,Hydropsychidae,15,East,,Insecta,,Trichoptera,Hydropsychidae,CF,CN,FALSE
050286-8/2/23,Leptoceridae,9,East,,Insecta,,Trichoptera,Leptoceridae,SH,SP;SW,FALSE
050286-8/2/23,Oligochaeta,9,East,,Oligochaeta,,Haplotaxida,,CG,BU,FALSE
050286-8/2/23,Physidae,4,East,,Gastropoda,,Basommatophora,Physidae,SC,CB,FALSE
050286-8/2/23,Pisidiidae,10,East,,Bivalvia,,Veneroida,Pisidiidae,CF,BU,FALSE
050286-8/2/23,Polycentropodidae,10,East,,Insecta,,Trichoptera,Polycentropodidae,PR,CN,FALSE
050286-8/2/23,Porifera,1,East,,,,,,CF,,FALSE
050286-8/2/23,Simuliidae,9,East,,Insecta,,Diptera,Simulidae,CF,CN,FALSE
050286-8/2/23,Tabanidae,2,East,,Insecta,,Diptera,Tabanidae,PR,SP,FALSE
050286-8/2/23,Veliidae,14,East,,Insecta,,Hemiptera,Veliidae,PR,SK,FALSE
050286-8/2/23,Viviparidae,1,East,,Gastropoda,,Architaenioglossa,Viviparidae,SC,CB,FALSE
080230-8/29/23,Aeshnidae,2,East,,Insecta,,Odonata,Aeshnidae,PR,CB;CN,FALSE
080230-8/29/23,Amphipoda,127,East,Crustacea,Crustacea,,Amphipoda,,SH,,FALSE
080230-8/29/23,Ancylidae,2,East,,Gastropoda,,Basommatophora,Ancylidae,SC,CB;CN,FALSE
080230-8/29/23,Baetidae,35,East,,Insecta,,Ephemeroptera,Baetidae,CG,CN;SW,FALSE
080230-8/29/23,Baetiscidae,1,East,,Insecta,,Ephemeroptera,Baetiscidae,CG,BU;CN;SP,FALSE
080230-8/29/23,Belostomatidae,1,East,,Insecta,,Hemiptera,Belostomatidae,PR,CB;SW,FALSE
080230-8/29/23,Brachycentridae,1,East,,Insecta,,Trichoptera,Brachycentridae,CF,CN,FALSE
080230-8/29/23,Calopterygidae,41,East,,Insecta,,Odonata,Calopterygidae,PR,CB;CN,FALSE
080230-8/29/23,Chironomidae,3,East,,Insecta,,Diptera,Chironomidae,CG,,FALSE
080230-8/29/23,Corbicula,1,East,,Bivalvia,,Veneroida,Corbiculidae,CF,,FALSE
080230-8/29/23,Corixidae,1,East,,Insecta,,Hemiptera,Corixidae,CG,SW,FALSE
080230-8/29/23,Decapoda,1,East,Crustacea,Crustacea,,Decapoda,Decapoda,CG,,FALSE
080230-8/29/23,Elmidae,4,East,,Insecta,,Coleoptera,Elmidae,CG,CN,FALSE
080230-8/29/23,Ephemeridae,1,East,,Insecta,,Ephemeroptera,Ephemeridae,CG,BU,FALSE
080230-8/29/23,Gerridae,1,East,,Insecta,,Hemiptera,Gerridae,PR,SK,FALSE
080230-8/29/23,Gomphidae,2,East,,Insecta,,Odonata,Gomphidae,PR,BU,FALSE
080230-8/29/23,Heptageniidae,4,East,,Insecta,,Ephemeroptera,Heptageniidae,SC,CN,FALSE
080230-8/29/23,Hirudinea,1,East,,Hirudinea,Hirudinea,,,PR,SP,FALSE
080230-8/29/23,Hydracarina,1,East,,Arachnida,,,,PR,,FALSE
080230-8/29/23,Hydropsychidae,19,East,,Insecta,,Trichoptera,Hydropsychidae,CF,CN,FALSE
080230-8/29/23,Isonychiidae,1,East,,Insecta,,Ephemeroptera,Isonychiidae,CF,SW,FALSE
080230-8/29/23,Leptoceridae,1,East,,Insecta,,Trichoptera,Leptoceridae,SH,SP;SW,FALSE
080230-8/29/23,Mesoveliidae,2,East,,Insecta,,Hemiptera,Mesoveliidae,PR,SK,FALSE
080230-8/29/23,Sialidae,1,East,,Insecta,,Megaloptera,Sialidae,PR,BU,FALSE
080230-8/29/23,Simuliidae,13,East,,Insecta,,Diptera,Simulidae,CF,CN,FALSE
080230-8/29/23,Veliidae,6,East,,Insecta,,Hemiptera,Veliidae,PR,SK,FALSE
080241-8/31/23,Aeshnidae,1,MidSizeDry,,Insecta,,Odonata,Aeshnidae,PR,CB;CN,FALSE
080241-8/31/23,Amphipoda,87,MidSizeDry,Crustacea,Crustacea,,Amphipoda,,SH,,FALSE
080241-8/31/23,Baetidae,23,MidSizeDry,,Insecta,,Ephemeroptera,Baetidae,CG,CN;SW,FALSE
080241-8/31/23,Caenidae,7,MidSizeDry,,Insecta,,Ephemeroptera,Caenidae,CG,BU;SP,FALSE
080241-8/31/23,Calopterygidae,83,MidSizeDry,,Insecta,,Odonata,Calopterygidae,PR,CB;CN,FALSE
080241-8/31/23,Chironomidae,4,MidSizeDry,,Insecta,,Diptera,Chironomidae,CG,,FALSE
080241-8/31/23,Corbicula,10,MidSizeDry,,Bivalvia,,Veneroida,Corbiculidae,CF,,FALSE
080241-8/31/23,Corixidae,3,MidSizeDry,,Insecta,,Hemiptera,Corixidae,CG,SW,FALSE
080241-8/31/23,Decapoda,9,MidSizeDry,Crustacea,Crustacea,,Decapoda,Decapoda,CG,,FALSE
080241-8/31/23,Elmidae,19,MidSizeDry,,Insecta,,Coleoptera,Elmidae,CG,CN,FALSE
080241-8/31/23,Gerridae,2,MidSizeDry,,Insecta,,Hemiptera,Gerridae,PR,SK,FALSE
080241-8/31/23,Gomphidae,1,MidSizeDry,,Insecta,,Odonata,Gomphidae,PR,BU,FALSE
080241-8/31/23,Haliplidae,6,MidSizeDry,,Insecta,,Coleoptera,Haliplidae,SH,,FALSE
080241-8/31/23,Hydracarina,4,MidSizeDry,,Arachnida,,,,PR,,FALSE
080241-8/31/23,Hydrobiidae,2,MidSizeDry,,Gastropoda,,Neotaenioglossa,Hydrobiidae,SC,CN,FALSE
080241-8/31/23,Hydropsychidae,4,MidSizeDry,,Insecta,,Trichoptera,Hydropsychidae,CF,CN,FALSE
080241-8/31/23,Isopoda,3,MidSizeDry,Crustacea,Crustacea,,Isopoda,,SH,,FALSE
080241-8/31/23,Leptoceridae,4,MidSizeDry,,Insecta,,Trichoptera,Leptoceridae,SH,SP;SW,FALSE
080241-8/31/23,Leptophlebiidae,1,MidSizeDry,,Insecta,,Ephemeroptera,Leptophlebiidae,CG,CN;SW,FALSE
080241-8/31/23,Physidae,3,MidSizeDry,,Gastropoda,,Basommatophora,Physidae,SC,CB,FALSE
080241-8/31/23,Tricorythidae,17,MidSizeDry,,Insecta,,Ephemeroptera,Tricorythidae,CG,,FALSE
080241-8/31/23,Turbellaria,2,MidSizeDry,,Turbellaria,,,,CG,,FALSE
080274-8/30/23,Aeshnidae,7,MidSizeDry,,Insecta,,Odonata,Aeshnidae,PR,CB;CN,FALSE
080274-8/30/23,Amphipoda,173,MidSizeDry,Crustacea,Crustacea,,Amphipoda,,SH,,FALSE
080274-8/30/23,Baetidae,2,MidSizeDry,,Insecta,,Ephemeroptera,Baetidae,CG,CN;SW,FALSE
080274-8/30/23,Belostomatidae,1,MidSizeDry,,Insecta,,Hemiptera,Belostomatidae,PR,CB;SW,FALSE
080274-8/30/23,Calopterygidae,26,MidSizeDry,,Insecta,,Odonata,Calopterygidae,PR,CB;CN,FALSE
080274-8/30/23,Chironomidae,5,MidSizeDry,,Insecta,,Diptera,Chironomidae,CG,,FALSE
080274-8/30/23,Coenagrionidae,1,MidSizeDry,,Insecta,,Odonata,Coenagrionidae,PR,CB;SP,FALSE
080274-8/30/23,Corixidae,21,MidSizeDry,,Insecta,,Hemiptera,Corixidae,CG,SW,FALSE
080274-8/30/23,Decapoda,7,MidSizeDry,Crustacea,Crustacea,,Decapoda,Decapoda,CG,,FALSE
080274-8/30/23,Dytiscidae,3,MidSizeDry,,Insecta,,Coleoptera,Dytiscidae,PR,BU;SW,FALSE
080274-8/30/23,Elmidae,8,MidSizeDry,,Insecta,,Coleoptera,Elmidae,CG,CN,FALSE
080274-8/30/23,Haliplidae,7,MidSizeDry,,Insecta,,Coleoptera,Haliplidae,SH,,FALSE
080274-8/30/23,Heptageniidae,1,MidSizeDry,,Insecta,,Ephemeroptera,Heptageniidae,SC,CN,FALSE
080274-8/30/23,Hirudinea,1,MidSizeDry,,Hirudinea,Hirudinea,,,PR,SP,FALSE
080274-8/30/23,Hydracarina,3,MidSizeDry,,Arachnida,,,,PR,,FALSE
080274-8/30/23,Hydrobiidae,1,MidSizeDry,,Gastropoda,,Neotaenioglossa,Hydrobiidae,SC,CN,FALSE
080274-8/30/23,Hydropsychidae,8,MidSizeDry,,Insecta,,Trichoptera,Hydropsychidae,CF,CN,FALSE
080274-8/30/23,Isopoda,55,MidSizeDry,Crustacea,Crustacea,,Isopoda,,SH,,FALSE
080274-8/30/23,Mesoveliidae,1,MidSizeDry,,Insecta,,Hemiptera,Mesoveliidae,PR,SK,FALSE
080274-8/30/23,Naucoridae,2,MidSizeDry,,Insecta,,Hemiptera,Naucoridae,PR,CB,FALSE
080274-8/30/23,Oligochaeta,2,MidSizeDry,,Oligochaeta,,Haplotaxida,,CG,BU,FALSE
080274-8/30/23,Pisidiidae,1,MidSizeDry,,Bivalvia,,Veneroida,Pisidiidae,CF,BU,FALSE
080274-8/30/23,Planorbidae,1,MidSizeDry,,Gastropoda,,Basommatophora,Planorbidae,SC,CB,FALSE
080274-8/30/23,Simuliidae,1,MidSizeDry,,Insecta,,Diptera,Simulidae,CF,CN,FALSE
080274-8/30/23,Tabanidae,1,MidSizeDry,,Insecta,,Diptera,Tabanidae,PR,SP,FALSE
080274-8/30/23,Turbellaria,29,MidSizeDry,,Turbellaria,,,,CG,,FALSE
080275-9/27/23,Amphipoda,106,Narrow,Crustacea,Crustacea,,Amphipoda,,SH,,FALSE
080275-9/27/23,Ancylidae,9,Narrow,,Gastropoda,,Basommatophora,Ancylidae,SC,CB;CN,FALSE
080275-9/27/23,Baetidae,8,Narrow,,Insecta,,Ephemeroptera,Baetidae,CG,CN;SW,FALSE
080275-9/27/23,Calopterygidae,32,Narrow,,Insecta,,Odonata,Calopterygidae,PR,CB;CN,FALSE
080275-9/27/23,Chironomidae,6,Narrow,,Insecta,,Diptera,Chironomidae,CG,,FALSE
080275-9/27/23,Corixidae,30,Narrow,,Insecta,,Hemiptera,Corixidae,CG,SW,FALSE
080275-9/27/23,Decapoda,5,Narrow,Crustacea,Crustacea,,Decapoda,Decapoda,CG,,FALSE
080275-9/27/23,Dixidae,1,Narrow,,Insecta,,Diptera,Dixidae,CG,SW,FALSE
080275-9/27/23,Elmidae,2,Narrow,,Insecta,,Coleoptera,Elmidae,CG,CN,FALSE
080275-9/27/23,Gomphidae,1,Narrow,,Insecta,,Odonata,Gomphidae,PR,BU,FALSE
080275-9/27/23,Heptageniidae,13,Narrow,,Insecta,,Ephemeroptera,Heptageniidae,SC,CN,FALSE
080275-9/27/23,Hydracarina,7,Narrow,,Arachnida,,,,PR,,FALSE
080275-9/27/23,Hydropsychidae,5,Narrow,,Insecta,,Trichoptera,Hydropsychidae,CF,CN,FALSE
080275-9/27/23,Isopoda,30,Narrow,Crustacea,Crustacea,,Isopoda,,SH,,FALSE
080275-9/27/23,Leptoceridae,5,Narrow,,Insecta,,Trichoptera,Leptoceridae,SH,SP;SW,FALSE
080275-9/27/23,Limnephilidae,2,Narrow,,Insecta,,Trichoptera,Limnephilidae,SH,SP,FALSE
080275-9/27/23,Oligochaeta,6,Narrow,,Oligochaeta,,Haplotaxida,,CG,BU,FALSE
080275-9/27/23,Physidae,1,Narrow,,Gastropoda,,Basommatophora,Physidae,SC,CB,FALSE
080275-9/27/23,Simuliidae,6,Narrow,,Insecta,,Diptera,Simulidae,CF,CN,FALSE
080275-9/27/23,Veliidae,1,Narrow,,Insecta,,Hemiptera,Veliidae,PR,SK,FALSE
080293-8/30/23,Aeshnidae,3,VeryNarrow,,Insecta,,Odonata,Aeshnidae,PR,CB;CN,FALSE
080293-8/30/23,Amphipoda,77,VeryNarrow,Crustacea,Crustacea,,Amphipoda,,SH,,FALSE
080293-8/30/23,Baetidae,1,VeryNarrow,,Insecta,,Ephemeroptera,Baetidae,CG,CN;SW,FALSE
080293-8/30/23,Chironomidae,28,VeryNarrow,,Insecta,,Diptera,Chironomidae,CG,,FALSE
080293-8/30/23,Coenagrionidae,48,VeryNarrow,,Insecta,,Odonata,Coenagrionidae,PR,CB;SP,FALSE
080293-8/30/23,Corbicula,5,VeryNarrow,,Bivalvia,,Veneroida,Corbiculidae,CF,,FALSE
080293-8/30/23,Corixidae,5,VeryNarrow,,Insecta,,Hemiptera,Corixidae,CG,SW,FALSE
080293-8/30/23,Decapoda,3,VeryNarrow,Crustacea,Crustacea,,Decapoda,Decapoda,CG,,FALSE
080293-8/30/23,Haliplidae,8,VeryNarrow,,Insecta,,Coleoptera,Haliplidae,SH,,FALSE
080293-8/30/23,Hirudinea,5,VeryNarrow,,Hirudinea,Hirudinea,,,PR,SP,FALSE
080293-8/30/23,Hydracarina,16,VeryNarrow,,Arachnida,,,,PR,,FALSE
080293-8/30/23,Leptoceridae,1,VeryNarrow,,Insecta,,Trichoptera,Leptoceridae,SH,SP;SW,FALSE
080293-8/30/23,Libellulidae,1,VeryNarrow,,Insecta,,Odonata,Libellulidae,PR,CB;SP,FALSE
080293-8/30/23,Notonectidae,1,VeryNarrow,,Insecta,,Hemiptera,Notonectidae,PR,SW,FALSE
080293-8/30/23,Physidae,6,VeryNarrow,,Gastropoda,,Basommatophora,Physidae,SC,CB,FALSE
080293-8/30/23,Planorbidae,1,VeryNarrow,,Gastropoda,,Basommatophora,Planorbidae,SC,CB,FALSE
080293-8/30/23,Simuliidae,29,VeryNarrow,,Insecta,,Diptera,Simulidae,CF,CN,FALSE
080293-8/30/23,Turbellaria,16,VeryNarrow,,Turbellaria,,,,CG,,FALSE
080293-8/30/23,Veliidae,1,VeryNarrow,,Insecta,,Hemiptera,Veliidae,PR,SK,FALSE
100078-6/30/23,Amphipoda,1,WetWide,Crustacea,Crustacea,,Amphipoda,,SH,,FALSE
100078-6/30/23,Athericidae,7,WetWide,,Insecta,,Diptera,Athericidae,PR,SP,FALSE
100078-6/30/23,Baetidae,13,WetWide,,Insecta,,Ephemeroptera,Baetidae,CG,CN;SW,FALSE
100078-6/30/23,Brachycentridae,25,WetWide,,Insecta,,Trichoptera,Brachycentridae,CF,CN,FALSE
100078-6/30/23,Caenidae,1,WetWide,,Insecta,,Ephemeroptera,Caenidae,CG,BU;SP,FALSE
100078-6/30/23,Calopterygidae,2,WetWide,,Insecta,,Odonata,Calopterygidae,PR,CB;CN,FALSE
100078-6/30/23,Chironomidae,50,WetWide,,Insecta,,Diptera,Chironomidae,CG,,FALSE
100078-6/30/23,Corydalidae,1,WetWide,,Insecta,,Megaloptera,Corydalidae,PR,CN,FALSE
100078-6/30/23,Decapoda,1,WetWide,Crustacea,Crustacea,,Decapoda,Decapoda,CG,,FALSE
100078-6/30/23,Elmidae,10,WetWide,,Insecta,,Coleoptera,Elmidae,CG,CN,FALSE
100078-6/30/23,Ephemerellidae,15,WetWide,,Insecta,,Ephemeroptera,Ephemerellidae,SC,CN,FALSE
100078-6/30/23,Gomphidae,6,WetWide,,Insecta,,Odonata,Gomphidae,PR,BU,FALSE
100078-6/30/23,Heptageniidae,13,WetWide,,Insecta,,Ephemeroptera,Heptageniidae,SC,CN,FALSE
100078-6/30/23,Hydropsychidae,41,WetWide,,Insecta,,Trichoptera,Hydropsychidae,CF,CN,FALSE
100078-6/30/23,Isonychiidae,7,WetWide,,Insecta,,Ephemeroptera,Isonychiidae,CF,SW,FALSE
100078-6/30/23,Leptoceridae,6,WetWide,,Insecta,,Trichoptera,Leptoceridae,SH,SP;SW,FALSE
100078-6/30/23,Limnephilidae,4,WetWide,,Insecta,,Trichoptera,Limnephilidae,SH,SP,FALSE
100078-6/30/23,Oligochaeta,18,WetWide,,Oligochaeta,,Haplotaxida,,CG,BU,FALSE
100078-6/30/23,Perlidae,9,WetWide,,Insecta,,Plecoptera,Perlidae,PR,CN,FALSE
100078-6/30/23,Pisidiidae,52,WetWide,,Bivalvia,,Veneroida,Pisidiidae,CF,BU,FALSE
100078-6/30/23,Pleuroceridae,2,WetWide,,Gastropoda,,Neotaenioglossa,Pleuroceridae,SC,CB,FALSE
100078-6/30/23,Pteronarcyidae,7,WetWide,,Insecta,,Plecoptera,Pteronarcyidae,SH,CN,FALSE
100078-6/30/23,Simuliidae,2,WetWide,,Insecta,,Diptera,Simulidae,CF,CN,FALSE
100078-6/30/23,Tabanidae,2,WetWide,,Insecta,,Diptera,Tabanidae,PR,SP,FALSE
100078-6/30/23,Tipulidae,1,WetWide,,Insecta,,Diptera,Tipulidae,CG,BU,FALSE
100078-6/30/23,Tricorythidae,3,WetWide,,Insecta,,Ephemeroptera,Tricorythidae,CG,,FALSE
100119-6/29/23,Amphipoda,97,East,Crustacea,Crustacea,,Amphipoda,,SH,,FALSE
