VisitID,TAXAID,N_TAXA,STORETNo,WaterbodyName,Lat,Long,AvgWidth
080230-8/29/23,Hirudinea (leeches),1,80230,Glass Creek,42.60889,-85.39066,14
080230-8/29/23,Amphipoda (scuds),127,80230,Glass Creek,42.60889,-85.39066,14
080230-8/29/23,Decapoda (crayfish),1,80230,Glass Creek,42.60889,-85.39066,14
080230-8/29/23,Hydracarina,1,80230,Glass Creek,42.60889,-85.39066,14
080230-8/29/23,Baetiscidae,1,80230,Glass Creek,42.60889,-85.39066,14
080230-8/29/23,Baetidae,35,80230,Glass Creek,42.60889,-85.39066,14
080230-8/29/23,Ephemeridae,1,80230,Glass Creek,42.60889,-85.39066,14
080230-8/29/23,Heptageniidae,4,80230,Glass Creek,42.60889,-85.39066,14
080230-8/29/23,Isonichiidae,1,80230,Glass Creek,42.60889,-85.39066,14
080230-8/29/23,Aeshnidae,2,80230,Glass Creek,42.60889,-85.39066,14
080230-8/29/23,Gomphidae,2,80230,Glass Creek,42.60889,-85.39066,14
080230-8/29/23,Calopterygidae,41,80230,Glass Creek,42.60889,-85.39066,14
080230-8/29/23,Belostomatidae,1,80230,Glass Creek,42.60889,-85.39066,14
080230-8/29/23,Corixidae,1,80230,Glass Creek,42.60889,-85.39066,14
080230-8/29/23,Gerridae,1,80230,Glass Creek,42.60889,-85.39066,14
080230-8/29/23,Mesoveliidae,2,80230,Glass Creek,42.60889,-85.39066,14
080230-8/29/23,Veliidae,6,80230,Glass Creek,42.60889,-85.39066,14
080230-8/29/23,Sialidae (alder flies),1,80230,Glass Creek,42.60889,-85.39066,14
080230-8/29/23,Brachycentridae,1,80230,Glass Creek,42.60889,-85.39066,14
080230-8/29/23,Hydropsychidae,19,80230,Glass Creek,42.60889,-85.39066,14
080230-8/29/23,Leptoceridae,1,80230,Glass Creek,42.60889,-85.39066,14
080230-8/29/23,Elmidae,4,80230,Glass Creek,42.60889,-85.39066,14
080230-8/29/23,Chironomidae,3,80230,Glass Creek,42.60889,-85.39066,14
080230-8/29/23,Simulidae,13,80230,Glass Creek,42.60889,-85.39066,14
080230-8/29/23,Ancylidae (limpets),2,80230,Glass Creek,42.60889,-85.39066,14
080230-8/29/23,Corbicula fluminea,1,80230,Glass Creek,42.60889,-85.39066,14
080241-8/31/23,Turbellaria,2,80241,Little Thornapple River,42.74157,-85.17153,25
080241-8/31/23,Amphipoda (scuds),87,80241,Little Thornapple River,42.74157,-85.17153,25
080241-8/31/23,Decapoda (crayfish),9,80241,Little Thornapple River,42.74157,-85.17153,25
080241-8/31/23,Isopoda (sowbugs),3,80241,Little Thornapple River,42.74157,-85.17153,25
080241-8/31/23,Hydracarina,4,80241,Little Thornapple River,42.74157,-85.17153,25
080241-8/31/23,Baetidae,23,80241,Little Thornapple River,42.74157,-85.17153,25
080241-8/31/23,Caenidae,7,80241,Little Thornapple River,42.74157,-85.17153,25
080241-8/31/23,Leptophlebiidae,1,80241,Little Thornapple River,42.74157,-85.17153,25
080241-8/31/23,Tricorythidae,17,80241,Little Thornapple River,42.74157,-85.17153,25
080241-8/31/23,Aeshnidae,1,80241,Little Thornapple River,42.74157,-85.17153,25
080241-8/31/23,Gomphidae,1,80241,Little Thornapple River,42.74157,-85.17153,25
080241-8/31/23,Calopterygidae,83,80241,Little Thornapple River,42.74157,-85.17153,25
080241-8/31/23,Corixidae,3,80241,Little Thornapple River,42.74157,-85.17153,25
080241-8/31/23,Gerridae,2,80241,Little Thornapple River,42.74157,-85.17153,25
080241-8/31/23,Hydropsychidae,4,80241,Little Thornapple River,42.74157,-85.17153,25
080241-8/31/23,Leptoceridae,4,80241,Little Thornapple River,42.74157,-85.17153,25
080241-8/31/23,aHaliplidae (adults),6,80241,Little Thornapple River,42.74157,-85.17153,25
080241-8/31/23,Elmidae,19,80241,Little Thornapple River,42.74157,-85.17153,25
080241-8/31/23,Chironomidae,4,80241,Little Thornapple River,42.74157,-85.17153,25
080241-8/31/23,Hydrobiidae,2,80241,Little Thornapple River,42.74157,-85.17153,25
080241-8/31/23,Physidae,3,80241,Little Thornapple River,42.74157,-85.17153,25
080241-8/31/23,Corbicula fluminea,10,80241,Little Thornapple River,42.74157,-85.17153,25
080274-8/30/23,Turbellaria,29,80274,Mud Creek,42.713,-85.103,22
080274-8/30/23,Hirudinea (leeches),1,80274,Mud Creek,42.713,-85.103,22
080274-8/30/23,Oligochaeta (worms),2,80274,Mud Creek,42.713,-85.103,22
080274-8/30/23,Amphipoda (scuds),173,80274,Mud Creek,42.713,-85.103,22
080274-8/30/23,Decapoda (crayfish),7,80274,Mud Creek,42.713,-85.103,22
080274-8/30/23,Isopoda (sowbugs),55,80274,Mud Creek,42.713,-85.103,22
080274-8/30/23,Hydracarina,3,80274,Mud Creek,42.713,-85.103,22
080274-8/30/23,Baetidae,2,80274,Mud Creek,42.713,-85.103,22
080274-8/30/23,Heptageniidae,1,80274,Mud Creek,42.713,-85.103,22
080274-8/30/23,Aeshnidae,7,80274,Mud Creek,42.713,-85.103,22
080274-8/30/23,Calopterygidae,26,80274,Mud Creek,42.713,-85.103,22
080274-8/30/23,Coenagrionidae,1,80274,Mud Creek,42.713,-85.103,22
080274-8/30/23,Belostomatidae,1,80274,Mud Creek,42.713,-85.103,22
080274-8/30/23,Corixidae,21,80274,Mud Creek,42.713,-85.103,22
080274-8/30/23,Mesoveliidae,1,80274,Mud Creek,42.713,-85.103,22
080274-8/30/23,Naucoridae,2,80274,Mud Creek,42.713,-85.103,22
080274-8/30/23,Hydropsychidae,8,80274,Mud Creek,42.713,-85.103,22
080274-8/30/23,Dytiscidae (total),3,80274,Mud Creek,42.713,-85.103,22
080274-8/30/23,aHaliplidae (adults),7,80274,Mud Creek,42.713,-85.103,22
080274-8/30/23,Elmidae,8,80274,Mud Creek,42.713,-85.103,22
080274-8/30/23,Chironomidae,5,80274,Mud Creek,42.713,-85.103,22
080274-8/30/23,Simulidae,1,80274,Mud Creek,42.713,-85.103,22
080274-8/30/23,Tabanidae,1,80274,Mud Creek,42.713,-85.103,22
080274-8/30/23,Hydrobiidae,1,80274,Mud Creek,42.713,-85.103,22
080274-8/30/23,Planorbidae,1,80274,Mud Creek,42.713,-85.103,22
080274-8/30/23,Pisidiidae,1,80274,Mud Creek,42.713,-85.103,22
080275-9/27/23,Oligochaeta (worms),6,80275,Mud Creek,42.6908,-85.109,16.7
080275-9/27/23,Amphipoda (scuds),106,80275,Mud Creek,42.6908,-85.109,16.7
080275-9/27/23,Decapoda (crayfish),5,80275,Mud Creek,42.6908,-85.109,16.7
080275-9/27/23,Isopoda (sowbugs),30,80275,Mud Creek,42.6908,-85.109,16.7
080275-9/27/23,Hydracarina,7,80275,Mud Creek,42.6908,-85.109,16.7
080275-9/27/23,Baetidae,8,80275,Mud Creek,42.6908,-85.109,16.7
080275-9/27/23,Heptageniidae,13,80275,Mud Creek,42.6908,-85.109,16.7
080275-9/27/23,Gomphidae,1,80275,Mud Creek,42.6908,-85.109,16.7
080275-9/27/23,Calopterygidae,32,80275,Mud Creek,42.6908,-85.109,16.7
080275-9/27/23,Corixidae,30,80275,Mud Creek,42.6908,-85.109,16.7
080275-9/27/23,Veliidae,1,80275,Mud Creek,42.6908,-85.109,16.7
080275-9/27/23,Hydropsychidae,5,80275,Mud Creek,42.6908,-85.109,16.7
080275-9/27/23,Leptoceridae,5,80275,Mud Creek,42.6908,-85.109,16.7
080275-9/27/23,Limnephilidae,2,80275,Mud Creek,42.6908,-85.109,16.7
080275-9/27/23,Elmidae,2,80275,Mud Creek,42.6908,-85.109,16.7
080275-9/27/23,Chironomidae,6,80275,Mud Creek,42.6908,-85.109,16.7
080275-9/27/23,Dixidae,1,80275,Mud Creek,42.6908,-85.109,16.7
080275-9/27/23,Simulidae,6,80275,Mud Creek,42.6908,-85.109,16.7
080275-9/27/23,Ancylidae (limpets),9,80275,Mud Creek,42.6908,-85.109,16.7
080275-9/27/23,Physidae,1,80275,Mud Creek,42.6908,-85.109,16.7
080293-8/30/23,Turbellaria,16,80293,Little Thornapple River,42.80277,-85.094128,10
080293-8/30/23,Hirudinea (leeches),5,80293,Little Thornapple River,42.80277,-85.094128,10
080293-8/30/23,Amphipoda (scuds),77,80293,Little Thornapple River,42.80277,-85.094128,10
080293-8/30/23,Decapoda (crayfish),3,80293,Little Thornapple River,42.80277,-85.094128,10
080293-8/30/23,Hydracarina,16,80293,Little Thornapple River,42.80277,-85.094128,10
080293-8/30/23,Baetidae,1,80293,Little Thornapple River,42.80277,-85.094128,10
080293-8/30/23,Aeshnidae,3,80293,Little Thornapple River,42.80277,-85.094128,10
080293-8/30/23,Libellulidae,1,80293,Little Thornapple River,42.80277,-85.094128,10
080293-8/30/23,Coenagrionidae,48,80293,Little Thornapple River,42.80277,-85.094128,10
080293-8/30/23,Corixidae,5,80293,Little Thornapple River,42.80277,-85.094128,10
080293-8/30/23,Notonectidae,1,80293,Little Thornapple River,42.80277,-85.094128,10
080293-8/30/23,Veliidae,1,80293,Little Thornapple River,42.80277,-85.094128,10
080293-8/30/23,Leptoceridae,1,80293,Little Thornapple River,42.80277,-85.094128,10
080293-8/30/23,aHaliplidae (adults),8,80293,Little Thornapple River,42.80277,-85.094128,10
080293-8/30/23,Chironomidae,28,80293,Little Thornapple River,42.80277,-85.094128,10
080293-8/30/23,Simulidae,29,80293,Little Thornapple River,42.80277,-85.094128,10
080293-8/30/23,Physidae,6,80293,Little Thornapple River,42.80277,-85.094128,10
080293-8/30/23,Planorbidae,1,80293,Little Thornapple River,42.80277,-85.094128,10
080293-8/30/23,Corbicula fluminea,5,80293,Little Thornapple River,42.80277,-85.094128,10
100078-6/30/23,Oligochaeta (worms),18,100078,Betsie River,44.55711,-86.05376,43.3
100078-6/30/23,Amphipoda (scuds),1,100078,Betsie River,44.55711,-86.05376,43.3
100078-6/30/23,Decapoda (crayfish),1,100078,Betsie River,44.55711,-86.05376,43.3
100078-6/30/23,Baetidae,13,100078,Betsie River,44.55711,-86.05376,43.3
100078-6/30/23,Caenidae,1,100078,Betsie River,44.55711,-86.05376,43.3
100078-6/30/23,Ephemerellidae,15,100078,Betsie River,44.55711,-86.05376,43.3
100078-6/30/23,Heptageniidae,13,100078,Betsie River,44.55711,-86.05376,43.3
100078-6/30/23,Isonichiidae,7,100078,Betsie River,44.55711,-86.05376,43.3
100078-6/30/23,Tricorythidae,3,100078,Betsie River,44.55711,-86.05376,43.3
100078-6/30/23,Gomphidae,6,100078,Betsie River,44.55711,-86.05376,43.3
100078-6/30/23,Calopterygidae,2,100078,Betsie River,44.55711,-86.05376,43.3
100078-6/30/23,Perlidae,9,100078,Betsie River,44.55711,-86.05376,43.3
100078-6/30/23,Pteronarcyidae,7,100078,Betsie River,44.55711,-86.05376,43.3
100078-6/30/23,Corydalidae (Dobson flies),1,100078,Betsie River,44.55711,-86.05376,43.3
100078-6/30/23,Brachycentridae,25,100078,Betsie River,44.55711,-86.05376,43.3
100078-6/30/23,Hydropsychidae,41,100078,Betsie River,44.55711,-86.05376,43.3
100078-6/30/23,Leptoceridae,6,100078,Betsie River,44.55711,-86.05376,43.3
100078-6/30/23,Limnephilidae,4,100078,Betsie River,44.55711,-86.05376,43.3
100078-6/30/23,Elmidae,10,100078,Betsie River,44.55711,-86.05376,43.3
100078-6/30/23,Athericidae,7,100078,Betsie River,44.55711,-86.05376,43.3
100078-6/30/23,Chironomidae,50,100078,Betsie River,44.55711,-86.05376,43.3
100078-6/30/23,Simulidae,2,100078,Betsie River,44.55711,-86.05376,43.3
100078-6/30/23,Tabanidae,2,100078,Betsie River,44.55711,-86.05376,43.3
100078-6/30/23,Tipulidae,1,100078,Betsie River,44.55711,-86.05376,43.3
100078-6/30/23,Pleuroceridae,2,100078,Betsie River,44.55711,-86.05376,43.3
100078-6/30/23,Pisidiidae,52,100078,Betsie River,44.55711,-86.05376,43.3
100119-6/29/23,Oligochaeta (worms),5,100119,Carter Creek,44.64133,-85.99049,16
100119-6/29/23,Amphipoda (scuds),97,100119,Carter Creek,44.64133,-85.99049,16
100119-6/29/23,Isopoda (sowbugs),1,100119,Carter Creek,44.64133,-85.99049,16
100119-6/29/23,Hydracarina,2,100119,Carter Creek,44.64133,-85.99049,16
100119-6/29/23,Baetiscidae,3,100119,Carter Creek,44.64133,-85.99049,16
100119-6/29/23,Baetidae,14,100119,Carter Creek,44.64133,-85.99049,16
100119-6/29/23,Ephemerellidae,3,100119,Carter Creek,44.64133,-85.99049,16
100119-6/29/23,Leuctridae,7,100119,Carter Creek,44.64133,-85.99049,16
100119-6/29/23,Nemouridae,30,100119,Carter Creek,44.64133,-85.99049,16
100119-6/29/23,Hydropsychidae,4,100119,Carter Creek,44.64133,-85.99049,16
100119-6/29/23,Lepidostomatidae,15,100119,Carter Creek,44.64133,-85.99049,16
100119-6/29/23,Leptoceridae,2,100119,Carter Creek,44.64133,-85.99049,16
100119-6/29/23,Limnephilidae,1,100119,Carter Creek,44.64133,-85.99049,16
100119-6/29/23,Philopotamidae,1,100119,Carter Creek,44.64133,-85.99049,16
100119-6/29/23,Rhyacophilidae,1,100119,Carter Creek,44.64133,-85.99049,16
100119-6/29/23,Gyrinidae (larvae),1,100119,Carter Creek,44.64133,-85.99049,16
100119-6/29/23,Athericidae,8,100119,Carter Creek,44.64133,-85.99049,16
100119-6/29/23,Ceratopogonidae,7,100119,Carter Creek,44.64133,-85.99049,16
100119-6/29/23,Chironomidae,53,100119,Carter Creek,44.64133,-85.99049,16
100119-6/29/23,Simulidae,10,100119,Carter Creek,44.64133,-85.99049,16
100119-6/29/23,Tipulidae,5,100119,Carter Creek,44.64133,-85.99049,16
100119-6/29/23,Physidae,2,100119,Carter Creek,44.64133,-85.99049,16
100175-9/8/23,Oligochaeta (worms),1,100175,Kinney Creek,44.64617,-85.91849,7.3
100175-9/8/23,Amphipoda (scuds),106,100175,Kinney Creek,44.64617,-85.91849,7.3
100175-9/8/23,Hydracarina,2,100175,Kinney Creek,44.64617,-85.91849,7.3
100175-9/8/23,Baetidae,17,100175,Kinney Creek,44.64617,-85.91849,7.3
100175-9/8/23,Ephemerellidae,20,100175,Kinney Creek,44.64617,-85.91849,7.3
100175-9/8/23,Nemouridae,3,100175,Kinney Creek,44.64617,-85.91849,7.3
100175-9/8/23,Perlidae,9,100175,Kinney Creek,44.64617,-85.91849,7.3
100175-9/8/23,Gerridae,1,100175,Kinney Creek,44.64617,-85.91849,7.3
100175-9/8/23,Hydropsychidae,28,100175,Kinney Creek,44.64617,-85.91849,7.3
100175-9/8/23,Limnephilidae,4,100175,Kinney Creek,44.64617,-85.91849,7.3
100175-9/8/23,Philopotamidae,7,100175,Kinney Creek,44.64617,-85.91849,7.3
100175-9/8/23,Rhyacophilidae,1,100175,Kinney Creek,44.64617,-85.91849,7.3
100175-9/8/23,Athericidae,2,100175,Kinney Creek,44.64617,-85.91849,7.3
100175-9/8/23,Ceratopogonidae,2,100175,Kinney Creek,44.64617,-85.91849,7.3
100175-9/8/23,Chironomidae,60,100175,Kinney Creek,44.64617,-85.91849,7.3
100175-9/8/23,Simulidae,10,100175,Kinney Creek,44.64617,-85.91849,7.3
100219-7/19/23,Amphipoda (scuds),125,100219,Dair Creek,44.55181,-86.05415,13.7
100219-7/19/23,Decapoda (crayfish),2,100219,Dair Creek,44.55181,-86.05415,13.7
100219-7/19/23,Isopoda (sowbugs),7,100219,Dair Creek,44.55181,-86.05415,13.7
100219-7/19/23,Baetidae,6,100219,Dair Creek,44.55181,-86.05415,13.7
100219-7/19/23,Tricorythidae,1,100219,Dair Creek,44.55181,-86.05415,13.7
100219-7/19/23,Aeshnidae,1,100219,Dair Creek,44.55181,-86.05415,13.7
100219-7/19/23,Gomphidae,1,100219,Dair Creek,44.55181,-86.05415,13.7
100219-7/19/23,Calopterygidae,2,100219,Dair Creek,44.55181,-86.05415,13.7
100219-7/19/23,Perlidae,1,100219,Dair Creek,44.55181,-86.05415,13.7
100219-7/19/23,Pteronarcyidae,1,100219,Dair Creek,44.55181,-86.05415,13.7
100219-7/19/23,Brachycentridae,7,100219,Dair Creek,44.55181,-86.05415,13.7
100219-7/19/23,Hydropsychidae,12,100219,Dair Creek,44.55181,-86.05415,13.7
100219-7/19/23,Leptoceridae,2,100219,Dair Creek,44.55181,-86.05415,13.7
100219-7/19/23,Dytiscidae (total),1,100219,Dair Creek,44.55181,-86.05415,13.7
100219-7/19/23,Chironomidae,119,100219,Dair Creek,44.55181,-86.05415,13.7
100219-7/19/23,Culicidae,1,100219,Dair Creek,44.55181,-86.05415,13.7
100219-7/19/23,Simulidae,17,100219,Dair Creek,44.55181,-86.05415,13.7
100219-7/19/23,Tipulidae,1,100219,Dair Creek,44.55181,-86.05415,13.7
100219-7/19/23,Physidae,2,100219,Dair Creek,44.55181,-86.05415,13.7
100240-6/30/23,Oligochaeta (worms),10,100240,Unnamed Tributary to Platte Lake,44.6638,-86.0542,3.7
100240-6/30/23,Amphipoda (scuds),159,100240,Unnamed Tributary to Platte Lake,44.6638,-86.0542,3.7
100240-6/30/23,Isopoda (sowbugs),3,100240,Unnamed Tributary to Platte Lake,44.6638,-86.0542,3.7
100240-6/30/23,Hydracarina,8,100240,Unnamed Tributary to Platte Lake,44.6638,-86.0542,3.7
100240-6/30/23,Baetidae,10,100240,Unnamed Tributary to Platte Lake,44.6638,-86.0542,3.7
100240-6/30/23,Cordulegastridae,1,100240,Unnamed Tributary to Platte Lake,44.6638,-86.0542,3.7
100240-6/30/23,Nemouridae,23,100240,Unnamed Tributary to Platte Lake,44.6638,-86.0542,3.7
100240-6/30/23,Taeniopterygidae,1,100240,Unnamed Tributary to Platte Lake,44.6638,-86.0542,3.7
100240-6/30/23,Gerridae,3,100240,Unnamed Tributary to Platte Lake,44.6638,-86.0542,3.7
100240-6/30/23,Lepidostomatidae,21,100240,Unnamed Tributary to Platte Lake,44.6638,-86.0542,3.7
100240-6/30/23,Uenoidae,2,100240,Unnamed Tributary to Platte Lake,44.6638,-86.0542,3.7
100240-6/30/23,Hydrophilidae (total),5,100240,Unnamed Tributary to Platte Lake,44.6638,-86.0542,3.7
100240-6/30/23,Gyrinidae (larvae),3,100240,Unnamed Tributary to Platte Lake,44.6638,-86.0542,3.7
100240-6/30/23,Athericidae,10,100240,Unnamed Tributary to Platte Lake,44.6638,-86.0542,3.7
100240-6/30/23,Chironomidae,6,100240,Unnamed Tributary to Platte Lake,44.6638,-86.0542,3.7
100240-6/30/23,Dixidae,1,100240,Unnamed Tributary to Platte Lake,44.6638,-86.0542,3.7
100240-6/30/23,Simulidae,5,100240,Unnamed Tributary to Platte Lake,44.6638,-86.0542,3.7
100240-6/30/23,Tipulidae,1,100240,Unnamed Tributary to Platte Lake,44.6638,-86.0542,3.7
100242-9/7/23,Turbellaria,1,100242,Little Betsie River,44.5331,-85.8782,27.7
100242-9/7/23,Amphipoda (scuds),300,100242,Little Betsie River,44.5331,-85.8782,27.7
100242-9/7/23,Hydracarina,1,100242,Little Betsie River,44.5331,-85.8782,27.7
100242-9/7/23,Baetidae,8,100242,Little Betsie River,44.5331,-85.8782,27.7
100242-9/7/23,Heptageniidae,9,100242,Little Betsie River,44.5331,-85.8782,27.7
100242-9/7/23,Aeshnidae,2,100242,Little Betsie River,44.5331,-85.8782,27.7
100242-9/7/23,Cordulegastridae,1,100242,Little Betsie River,44.5331,-85.8782,27.7
100242-9/7/23,Calopterygidae,5,100242,Little Betsie River,44.5331,-85.8782,27.7
100242-9/7/23,Gerridae,1,100242,Little Betsie River,44.5331,-85.8782,27.7
100242-9/7/23,Brachycentridae,11,100242,Little Betsie River,44.5331,-85.8782,27.7
100242-9/7/23,Helicopsychidae,1,100242,Little Betsie River,44.5331,-85.8782,27.7
100242-9/7/23,Hydropsychidae,20,100242,Little Betsie River,44.5331,-85.8782,27.7
100242-9/7/23,Limnephilidae,2,100242,Little Betsie River,44.5331,-85.8782,27.7
100242-9/7/23,Philopotamidae,2,100242,Little Betsie River,44.5331,-85.8782,27.7
100242-9/7/23,Phryganeidae,1,100242,Little Betsie River,44.5331,-85.8782,27.7
100242-9/7/23,Chironomidae,21,100242,Little Betsie River,44.5331,-85.8782,27.7
100242-9/7/23,Simulidae,7,100242,Little Betsie River,44.5331,-85.8782,27.7
100242-9/7/23,Physidae,6,100242,Little Betsie River,44.5331,-85.8782,27.7
100242-9/7/23,Planorbidae,1,100242,Little Betsie River,44.5331,-85.8782,27.7
100251-6/28/23,PORIFERA (sponges),1,100251,Platte River,44.72649,-86.14364,61
100251-6/28/23,Oligochaeta (worms),14,100251,Platte River,44.72649,-86.14364,61
100251-6/28/23,Amphipoda (scuds),31,100251,Platte River,44.72649,-86.14364,61
100251-6/28/23,Decapoda (crayfish),3,100251,Platte River,44.72649,-86.14364,61
100251-6/28/23,Isopoda (sowbugs),9,100251,Platte River,44.72649,-86.14364,61
100251-6/28/23,Hydracarina,6,100251,Platte River,44.72649,-86.14364,61
100251-6/28/23,Baetidae,1,100251,Platte River,44.72649,-86.14364,61
100251-6/28/23,Caenidae,4,100251,Platte River,44.72649,-86.14364,61
100251-6/28/23,Heptageniidae,1,100251,Platte River,44.72649,-86.14364,61
100251-6/28/23,Aeshnidae,2,100251,Platte River,44.72649,-86.14364,61
100251-6/28/23,Gomphidae,13,100251,Platte River,44.72649,-86.14364,61
100251-6/28/23,Libellulidae,2,100251,Platte River,44.72649,-86.14364,61
100251-6/28/23,Coenagrionidae,1,100251,Platte River,44.72649,-86.14364,61
100251-6/28/23,Perlidae,1,100251,Platte River,44.72649,-86.14364,61
100251-6/28/23,Pleidae,1,100251,Platte River,44.72649,-86.14364,61
100251-6/28/23,Hydropsychidae,4,100251,Platte River,44.72649,-86.14364,61
100251-6/28/23,Lepidostomatidae,1,100251,Platte River,44.72649,-86.14364,61
100251-6/28/23,Leptoceridae,3,100251,Platte River,44.72649,-86.14364,61
100251-6/28/23,Hydrophilidae (total),1,100251,Platte River,44.72649,-86.14364,61
100251-6/28/23,Elmidae,3,100251,Platte River,44.72649,-86.14364,61
100251-6/28/23,Chironomidae,41,100251,Platte River,44.72649,-86.14364,61
100251-6/28/23,Culicidae,1,100251,Platte River,44.72649,-86.14364,61
100251-6/28/23,Simulidae,1,100251,Platte River,44.72649,-86.14364,61
100251-6/28/23,Tabanidae,1,100251,Platte River,44.72649,-86.14364,61
100251-6/28/23,Hydrobiidae,49,100251,Platte River,44.72649,-86.14364,61
100251-6/28/23,Lymnaeidae,1,100251,Platte River,44.72649,-86.14364,61
100251-6/28/23,Physidae,2,100251,Platte River,44.72649,-86.14364,61
100251-6/28/23,Planorbidae,1,100251,Platte River,44.72649,-86.14364,61
100251-6/28/23,Pleuroceridae,9,100251,Platte River,44.72649,-86.14364,61
100251-6/28/23,Viviparidae,5,100251,Platte River,44.72649,-86.14364,61
100251-6/28/23,Dreissenidae,3,100251,Platte River,44.72649,-86.14364,61
100251-6/28/23,Pisidiidae,25,100251,Platte River,44.72649,-86.14364,61
100251-6/28/23,Unionidae (mussels),1,100251,Platte River,44.72649,-86.14364,61
100281-6/29/23,Hirudinea (leeches),1,100281,Carter Creek,44.64203,-85.99059,17
100281-6/29/23,Oligochaeta (worms),18,100281,Carter Creek,44.64203,-85.99059,17
100281-6/29/23,Amphipoda (scuds),69,100281,Carter Creek,44.64203,-85.99059,17
100281-6/29/23,Isopoda (sowbugs),1,100281,Carter Creek,44.64203,-85.99059,17
100281-6/29/23,Hydracarina,5,100281,Carter Creek,44.64203,-85.99059,17
100281-6/29/23,Baetidae,14,100281,Carter Creek,44.64203,-85.99059,17
100281-6/29/23,Ephemerellidae,4,100281,Carter Creek,44.64203,-85.99059,17
100281-6/29/23,Nemouridae,41,100281,Carter Creek,44.64203,-85.99059,17
100281-6/29/23,Perlodidae,13,100281,Carter Creek,44.64203,-85.99059,17
100281-6/29/23,Hydropsychidae,1,100281,Carter Creek,44.64203,-85.99059,17
100281-6/29/23,Lepidostomatidae,5,100281,Carter Creek,44.64203,-85.99059,17
100281-6/29/23,Leptoceridae,4,100281,Carter Creek,44.64203,-85.99059,17
100281-6/29/23,Limnephilidae,1,100281,Carter Creek,44.64203,-85.99059,17
100281-6/29/23,Molannidae,1,100281,Carter Creek,44.64203,-85.99059,17
100281-6/29/23,Philopotamidae,9,100281,Carter Creek,44.64203,-85.99059,17
100281-6/29/23,Rhyacophilidae,1,100281,Carter Creek,44.64203,-85.99059,17
100281-6/29/23,Uenoidae,7,100281,Carter Creek,44.64203,-85.99059,17
100281-6/29/23,Dryopidae,1,100281,Carter Creek,44.64203,-85.99059,17
100281-6/29/23,Elmidae,1,100281,Carter Creek,44.64203,-85.99059,17
