SampleID,INDEX_CLASS,TaxaID,N_Taxa,PHYLUM,SUBPHYLUM,CLASS,SUBCLASS,ORDER,FAMILY,FFG,TOLVAL,HABIT,NONTARGET
050181-9/21/23,Narrow,Chironomidae,119,Arthropoda,,Insecta,,Diptera,Chironomidae,CG,5.5,,FALSE
050181-9/21/23,Narrow,Dixidae,1,Arthropoda,,Insecta,,Diptera,Dixidae,CG,2.9,SW,FALSE
050181-9/21/23,Narrow,Ephemerellidae,24,Arthropoda,,Insecta,,Ephemeroptera,Ephemerellidae,SC,2.2,CN,FALSE
050181-9/21/23,Narrow,Hydracarina,3,Arthropoda,,Arachnida,,,,PR,5.5,,FALSE
050181-9/21/23,Narrow,Hydropsychidae,3,Arthropoda,,Insecta,,Trichoptera,Hydropsychidae,CF,2.7,CN,FALSE
050181-9/21/23,Narrow,Isopoda,2,Arthropoda,Crustacea,Crustacea,,Isopoda,,SH,7.6,,FALSE
050181-9/21/23,Narrow,Leptophlebiidae,1,Arthropoda,,Insecta,,Ephemeroptera,Leptophlebiidae,CG,2.3,CN;SW,FALSE
050181-9/21/23,Narrow,Limnephilidae,1,Arthropoda,,Insecta,,Trichoptera,Limnephilidae,SH,2.8,SP,FALSE
050181-9/21/23,Narrow,Pisidiidae,1,Mollusca,,Bivalvia,,Veneroida,Pisidiidae,CF,6.6,BU,FALSE
050181-9/21/23,Narrow,Rhyacophilidae,3,Arthropoda,,Insecta,,Trichoptera,Rhyacophilidae,PR,0.9,CN,FALSE
050181-9/21/23,Narrow,Sialidae,2,Arthropoda,,Insecta,,Megaloptera,Sialidae,PR,5.1,BU,FALSE
050181-9/21/23,Narrow,Simuliidae,16,Arthropoda,,Insecta,,Diptera,Simulidae,CF,4.2,CN,FALSE
050222-9/7/23,MidSizeDry,Amphipoda,57,Arthropoda,Crustacea,Crustacea,,Amphipoda,,SH,6.2,,FALSE
050222-9/7/23,MidSizeDry,Baetidae,30,Arthropoda,,Insecta,,Ephemeroptera,Baetidae,CG,4.6,CN;SW,FALSE
050222-9/7/23,MidSizeDry,Brachycentridae,12,Arthropoda,,Insecta,,Trichoptera,Brachycentridae,CF,1,CN,FALSE
050222-9/7/23,MidSizeDry,Chironomidae,144,Arthropoda,,Insecta,,Diptera,Chironomidae,CG,5.5,,FALSE
050222-9/7/23,MidSizeDry,Corixidae,1,Arthropoda,,Insecta,,Hemiptera,Corixidae,CG,8.2,SW,FALSE
050222-9/7/23,MidSizeDry,Ephemerellidae,3,Arthropoda,,Insecta,,Ephemeroptera,Ephemerellidae,SC,2.2,CN,FALSE
050222-9/7/23,MidSizeDry,Gerridae,1,Arthropoda,,Insecta,,Hemiptera,Gerridae,PR,5.7,SK,FALSE
050222-9/7/23,MidSizeDry,Hydracarina,2,Arthropoda,,Arachnida,,,,PR,5.5,,FALSE
050222-9/7/23,MidSizeDry,Hydrobiidae,1,Mollusca,,Gastropoda,,Neotaenioglossa,Hydrobiidae,SC,6.9,CN,FALSE
050222-9/7/23,MidSizeDry,Isopoda,7,Arthropoda,Crustacea,Crustacea,,Isopoda,,SH,7.6,,FALSE
050222-9/7/23,MidSizeDry,Limnephilidae,10,Arthropoda,,Insecta,,Trichoptera,Limnephilidae,SH,2.8,SP,FALSE
050222-9/7/23,MidSizeDry,Oligochaeta,2,Annelida,,Oligochaeta,,Haplotaxida,,CG,NA,BU,FALSE
050222-9/7/23,MidSizeDry,Phryganeidae,1,Arthropoda,,Insecta,,Trichoptera,Phryganeidae,SH,4.5,CB;CN,FALSE
050222-9/7/23,MidSizeDry,Pisidiidae,1,Mollusca,,Bivalvia,,Veneroida,Pisidiidae,CF,6.6,BU,FALSE
050222-9/7/23,MidSizeDry,Rhyacophilidae,2,Arthropoda,,Insecta,,Trichoptera,Rhyacophilidae,PR,0.9,CN,FALSE
050222-9/7/23,MidSizeDry,Simuliidae,6,Arthropoda,,Insecta,,Diptera,Simulidae,CF,4.2,CN,FALSE
050222-9/7/23,MidSizeDry,Tipulidae,1,Arthropoda,,Insecta,,Diptera,Tipulidae,CG,4,BU,FALSE
050223-9/7/23,Narrow,Amphipoda,52,Arthropoda,Crustacea,Crustacea,,Amphipoda,,SH,6.2,,FALSE
050223-9/7/23,Narrow,Baetidae,21,Arthropoda,,Insecta,,Ephemeroptera,Baetidae,CG,4.6,CN;SW,FALSE
050223-9/7/23,Narrow,Brachycentridae,14,Arthropoda,,Insecta,,Trichoptera,Brachycentridae,CF,1,CN,FALSE
050223-9/7/23,Narrow,Ceratopogonidae,1,Arthropoda,,Insecta,,Diptera,Ceratopogonidae,PR,6.3,BU;SP,FALSE
050223-9/7/23,Narrow,Chironomidae,61,Arthropoda,,Insecta,,Diptera,Chironomidae,CG,5.5,,FALSE
050223-9/7/23,Narrow,Corixidae,1,Arthropoda,,Insecta,,Hemiptera,Corixidae,CG,8.2,SW,FALSE
050223-9/7/23,Narrow,Ephemerellidae,2,Arthropoda,,Insecta,,Ephemeroptera,Ephemerellidae,SC,2.2,CN,FALSE
050223-9/7/23,Narrow,Hydracarina,4,Arthropoda,,Arachnida,,,,PR,5.5,,FALSE
050223-9/7/23,Narrow,Hydropsychidae,1,Arthropoda,,Insecta,,Trichoptera,Hydropsychidae,CF,2.7,CN,FALSE
050223-9/7/23,Narrow,Lepidostomatidae,1,Arthropoda,,Insecta,,Trichoptera,Lepidostomatidae,SH,1,CB,FALSE
050223-9/7/23,Narrow,Leptophlebiidae,13,Arthropoda,,Insecta,,Ephemeroptera,Leptophlebiidae,CG,2.3,CN;SW,FALSE
050223-9/7/23,Narrow,Limnephilidae,2,Arthropoda,,Insecta,,Trichoptera,Limnephilidae,SH,2.8,SP,FALSE
050223-9/7/23,Narrow,Nemouridae,5,Arthropoda,,Insecta,,Plecoptera,Nemouridae,SH,1.9,SP,FALSE
050223-9/7/23,Narrow,Oligochaeta,7,Annelida,,Oligochaeta,,Haplotaxida,,CG,NA,BU,FALSE
050223-9/7/23,Narrow,Perlodidae,1,Arthropoda,,Insecta,,Plecoptera,Perlodidae,PR,1.6,CN,FALSE
050223-9/7/23,Narrow,Pisidiidae,1,Mollusca,,Bivalvia,,Veneroida,Pisidiidae,CF,6.6,BU,FALSE
050223-9/7/23,Narrow,Simuliidae,15,Arthropoda,,Insecta,,Diptera,Simulidae,CF,4.2,CN,FALSE
050223-9/7/23,Narrow,Tipulidae,2,Arthropoda,,Insecta,,Diptera,Tipulidae,CG,4,BU,FALSE
050283-7/28/23,MidSizeDry,Baetidae,34,Arthropoda,,Insecta,,Ephemeroptera,Baetidae,CG,4.6,CN;SW,FALSE
050283-7/28/23,MidSizeDry,Baetiscidae,4,Arthropoda,,Insecta,,Ephemeroptera,Baetiscidae,CG,3.3,BU;CN;SP,FALSE
050283-7/28/23,MidSizeDry,Brachycentridae,9,Arthropoda,,Insecta,,Trichoptera,Brachycentridae,CF,1,CN,FALSE
050283-7/28/23,MidSizeDry,Caenidae,1,Arthropoda,,Insecta,,Ephemeroptera,Caenidae,CG,4.2,BU;SP,FALSE
050283-7/28/23,MidSizeDry,Chironomidae,99,Arthropoda,,Insecta,,Diptera,Chironomidae,CG,5.5,,FALSE
050283-7/28/23,MidSizeDry,Dytiscidae,1,Arthropoda,,Insecta,,Coleoptera,Dytiscidae,PR,6.2,BU;SW,FALSE
050283-7/28/23,MidSizeDry,Elmidae,2,Arthropoda,,Insecta,,Coleoptera,Elmidae,CG,4,CN,FALSE
050283-7/28/23,MidSizeDry,Ephemerellidae,11,Arthropoda,,Insecta,,Ephemeroptera,Ephemerellidae,SC,2.2,CN,FALSE
050283-7/28/23,MidSizeDry,Hydracarina,14,Arthropoda,,Arachnida,,,,PR,5.5,,FALSE
050283-7/28/23,MidSizeDry,Hydropsychidae,5,Arthropoda,,Insecta,,Trichoptera,Hydropsychidae,CF,2.7,CN,FALSE
050283-7/28/23,MidSizeDry,Hydroptilidae,11,Arthropoda,,Insecta,,Trichoptera,Hydroptilidae,SC,4,CN,FALSE
050283-7/28/23,MidSizeDry,Limnephilidae,16,Arthropoda,,Insecta,,Trichoptera,Limnephilidae,SH,2.8,SP,FALSE
050283-7/28/23,MidSizeDry,Lymnaeidae,6,Mollusca,,Gastropoda,,Basommatophora,Lymnaeidae,SC,6.4,CB,FALSE
050283-7/28/23,MidSizeDry,Molannidae,1,Arthropoda,,Insecta,,Trichoptera,Molannidae,SC,5.2,SP,FALSE
050283-7/28/23,MidSizeDry,Oligochaeta,3,Annelida,,Oligochaeta,,Haplotaxida,,CG,NA,BU,FALSE
050283-7/28/23,MidSizeDry,Philopotamidae,1,Arthropoda,,Insecta,,Trichoptera,Philopotamidae,CF,1.4,CN,FALSE
050283-7/28/23,MidSizeDry,Phryganeidae,1,Arthropoda,,Insecta,,Trichoptera,Phryganeidae,SH,4.5,CB;CN,FALSE
050283-7/28/23,MidSizeDry,Physidae,1,Mollusca,,Gastropoda,,Basommatophora,Physidae,SC,8,CB,FALSE
050283-7/28/23,MidSizeDry,Polycentropodidae,1,Arthropoda,,Insecta,,Trichoptera,Polycentropodidae,PR,5.5,CN,FALSE
050283-7/28/23,MidSizeDry,Simuliidae,20,Arthropoda,,Insecta,,Diptera,Simulidae,CF,4.2,CN,FALSE
050283-7/28/23,MidSizeDry,Tabanidae,3,Arthropoda,,Insecta,,Diptera,Tabanidae,PR,6.3,SP,FALSE
050283-7/28/23,MidSizeDry,Tipulidae,1,Arthropoda,,Insecta,,Diptera,Tipulidae,CG,4,BU,FALSE
050283-7/28/23,MidSizeDry,Tricorythidae,3,Arthropoda,,Insecta,,Ephemeroptera,Tricorythidae,CG,NA,,FALSE
050285-7/28/23,MidSizeDry,Amphipoda,7,Arthropoda,Crustacea,Crustacea,,Amphipoda,,SH,6.2,,FALSE
050285-7/28/23,MidSizeDry,Athericidae,9,Arthropoda,,Insecta,,Diptera,Athericidae,PR,2,SP,FALSE
050285-7/28/23,MidSizeDry,Baetidae,48,Arthropoda,,Insecta,,Ephemeroptera,Baetidae,CG,4.6,CN;SW,FALSE
050285-7/28/23,MidSizeDry,Brachycentridae,2,Arthropoda,,Insecta,,Trichoptera,Brachycentridae,CF,1,CN,FALSE
050285-7/28/23,MidSizeDry,Ceratopogonidae,1,Arthropoda,,Insecta,,Diptera,Ceratopogonidae,PR,6.3,BU;SP,FALSE
050285-7/28/23,MidSizeDry,Chironomidae,21,Arthropoda,,Insecta,,Diptera,Chironomidae,CG,5.5,,FALSE
050285-7/28/23,MidSizeDry,Elmidae,3,Arthropoda,,Insecta,,Coleoptera,Elmidae,CG,4,CN,FALSE
050285-7/28/23,MidSizeDry,Ephemerellidae,11,Arthropoda,,Insecta,,Ephemeroptera,Ephemerellidae,SC,2.2,CN,FALSE
050285-7/28/23,MidSizeDry,Heptageniidae,5,Arthropoda,,Insecta,,Ephemeroptera,Heptageniidae,SC,1.9,CN,FALSE
050285-7/28/23,MidSizeDry,Hydropsychidae,11,Arthropoda,,Insecta,,Trichoptera,Hydropsychidae,CF,2.7,CN,FALSE
050285-7/28/23,MidSizeDry,Hydroptilidae,1,Arthropoda,,Insecta,,Trichoptera,Hydroptilidae,SC,4,CN,FALSE
050285-7/28/23,MidSizeDry,Isopoda,1,Arthropoda,Crustacea,Crustacea,,Isopoda,,SH,7.6,,FALSE
050285-7/28/23,MidSizeDry,Leptophlebiidae,1,Arthropoda,,Insecta,,Ephemeroptera,Leptophlebiidae,CG,2.3,CN;SW,FALSE
050285-7/28/23,MidSizeDry,Leuctridae,4,Arthropoda,,Insecta,,Plecoptera,Leuctridae,SH,0.6,SP,FALSE
050285-7/28/23,MidSizeDry,Limnephilidae,3,Arthropoda,,Insecta,,Trichoptera,Limnephilidae,SH,2.8,SP,FALSE
050285-7/28/23,MidSizeDry,Lymnaeidae,1,Mollusca,,Gastropoda,,Basommatophora,Lymnaeidae,SC,6.4,CB,FALSE
050285-7/28/23,MidSizeDry,Nemouridae,7,Arthropoda,,Insecta,,Plecoptera,Nemouridae,SH,1.9,SP,FALSE
050285-7/28/23,MidSizeDry,Oligochaeta,29,Annelida,,Oligochaeta,,Haplotaxida,,CG,NA,BU,FALSE
050285-7/28/23,MidSizeDry,Pteronarcyidae,1,Arthropoda,,Insecta,,Plecoptera,Pteronarcyidae,SH,0.4,CN,FALSE
050285-7/28/23,MidSizeDry,Simuliidae,31,Arthropoda,,Insecta,,Diptera,Simulidae,CF,4.2,CN,FALSE
050285-7/28/23,MidSizeDry,Tricorythidae,1,Arthropoda,,Insecta,,Ephemeroptera,Tricorythidae,CG,NA,,FALSE
050286-8/2/23,MidSizeDry,Aeshnidae,7,Arthropoda,,Insecta,,Odonata,Aeshnidae,PR,5.7,CB;CN,FALSE
050286-8/2/23,MidSizeDry,Amphipoda,14,Arthropoda,Crustacea,Crustacea,,Amphipoda,,SH,6.2,,FALSE
050286-8/2/23,MidSizeDry,Ancylidae,1,Mollusca,,Gastropoda,,Basommatophora,Ancylidae,SC,6.7,CB;CN,FALSE
050286-8/2/23,MidSizeDry,Baetidae,69,Arthropoda,,Insecta,,Ephemeroptera,Baetidae,CG,4.6,CN;SW,FALSE
050286-8/2/23,MidSizeDry,Baetiscidae,4,Arthropoda,,Insecta,,Ephemeroptera,Baetiscidae,CG,3.3,BU;CN;SP,FALSE
050286-8/2/23,MidSizeDry,Brachycentridae,1,Arthropoda,,Insecta,,Trichoptera,Brachycentridae,CF,1,CN,FALSE
050286-8/2/23,MidSizeDry,Caenidae,8,Arthropoda,,Insecta,,Ephemeroptera,Caenidae,CG,4.2,BU;SP,FALSE
050286-8/2/23,MidSizeDry,Calopterygidae,3,Arthropoda,,Insecta,,Odonata,Calopterygidae,PR,6.1,CB;CN,FALSE
050286-8/2/23,MidSizeDry,Chironomidae,22,Arthropoda,,Insecta,,Diptera,Chironomidae,CG,5.5,,FALSE
050286-8/2/23,MidSizeDry,Decapoda,1,Arthropoda,Crustacea,Crustacea,,Decapoda,Decapoda,CG,6.4,,FALSE
050286-8/2/23,MidSizeDry,Dreissenidae,1,Mollusca,,Bivalvia,,Veneroida,Dreissenidae,CF,NA,CN,FALSE
050286-8/2/23,MidSizeDry,Elmidae,17,Arthropoda,,Insecta,,Coleoptera,Elmidae,CG,4,CN,FALSE
050286-8/2/23,MidSizeDry,Ephemeridae,9,Arthropoda,,Insecta,,Ephemeroptera,Ephemeridae,CG,3,BU,FALSE
050286-8/2/23,MidSizeDry,Gomphidae,2,Arthropoda,,Insecta,,Odonata,Gomphidae,PR,4,BU,FALSE
050286-8/2/23,MidSizeDry,Helicopsychidae,2,Arthropoda,,Insecta,,Trichoptera,Helicopsychidae,SC,2,BU,FALSE
050286-8/2/23,MidSizeDry,Heptageniidae,26,Arthropoda,,Insecta,,Ephemeroptera,Heptageniidae,SC,1.9,CN,FALSE
050286-8/2/23,MidSizeDry,Hydracarina,7,Arthropoda,,Arachnida,,,,PR,5.5,,FALSE
050286-8/2/23,MidSizeDry,Hydropsychidae,15,Arthropoda,,Insecta,,Trichoptera,Hydropsychidae,CF,2.7,CN,FALSE
050286-8/2/23,MidSizeDry,Leptoceridae,9,Arthropoda,,Insecta,,Trichoptera,Leptoceridae,SH,3.6,SP;SW,FALSE
050286-8/2/23,MidSizeDry,Oligochaeta,9,Annelida,,Oligochaeta,,Haplotaxida,,CG,NA,BU,FALSE
050286-8/2/23,MidSizeDry,Physidae,4,Mollusca,,Gastropoda,,Basommatophora,Physidae,SC,8,CB,FALSE
050286-8/2/23,MidSizeDry,Pisidiidae,10,Mollusca,,Bivalvia,,Veneroida,Pisidiidae,CF,6.6,BU,FALSE
050286-8/2/23,MidSizeDry,Polycentropodidae,10,Arthropoda,,Insecta,,Trichoptera,Polycentropodidae,PR,5.5,CN,FALSE
050286-8/2/23,MidSizeDry,Porifera,1,Porifera,,,,,,CF,NA,,FALSE
050286-8/2/23,MidSizeDry,Simuliidae,9,Arthropoda,,Insecta,,Diptera,Simulidae,CF,4.2,CN,FALSE
050286-8/2/23,MidSizeDry,Tabanidae,2,Arthropoda,,Insecta,,Diptera,Tabanidae,PR,6.3,SP,FALSE
050286-8/2/23,MidSizeDry,Veliidae,14,Arthropoda,,Insecta,,Hemiptera,Veliidae,PR,6.3,SK,FALSE
050286-8/2/23,MidSizeDry,Viviparidae,1,Mollusca,,Gastropoda,,Architaenioglossa,Viviparidae,SC,4.3,CB,FALSE
080230-8/29/23,WestFlat,Aeshnidae,2,Arthropoda,,Insecta,,Odonata,Aeshnidae,PR,5.7,CB;CN,FALSE
080230-8/29/23,WestFlat,Amphipoda,127,Arthropoda,Crustacea,Crustacea,,Amphipoda,,SH,6.2,,FALSE
080230-8/29/23,WestFlat,Ancylidae,2,Mollusca,,Gastropoda,,Basommatophora,Ancylidae,SC,6.7,CB;CN,FALSE
080230-8/29/23,WestFlat,Baetidae,35,Arthropoda,,Insecta,,Ephemeroptera,Baetidae,CG,4.6,CN;SW,FALSE
080230-8/29/23,WestFlat,Baetiscidae,1,Arthropoda,,Insecta,,Ephemeroptera,Baetiscidae,CG,3.3,BU;CN;SP,FALSE
080230-8/29/23,WestFlat,Belostomatidae,1,Arthropoda,,Insecta,,Hemiptera,Belostomatidae,PR,9.9,CB;SW,FALSE
080230-8/29/23,WestFlat,Brachycentridae,1,Arthropoda,,Insecta,,Trichoptera,Brachycentridae,CF,1,CN,FALSE
080230-8/29/23,WestFlat,Calopterygidae,41,Arthropoda,,Insecta,,Odonata,Calopterygidae,PR,6.1,CB;CN,FALSE
080230-8/29/23,WestFlat,Chironomidae,3,Arthropoda,,Insecta,,Diptera,Chironomidae,CG,5.5,,FALSE
080230-8/29/23,WestFlat,Corbicula,1,Mollusca,,Bivalvia,,Veneroida,Corbiculidae,CF,NA,,FALSE
080230-8/29/23,WestFlat,Corixidae,1,Arthropoda,,Insecta,,Hemiptera,Corixidae,CG,8.2,SW,FALSE
080230-8/29/23,WestFlat,Decapoda,1,Arthropoda,Crustacea,Crustacea,,Decapoda,Decapoda,CG,6.4,,FALSE
080230-8/29/23,WestFlat,Elmidae,4,Arthropoda,,Insecta,,Coleoptera,Elmidae,CG,4,CN,FALSE
080230-8/29/23,WestFlat,Ephemeridae,1,Arthropoda,,Insecta,,Ephemeroptera,Ephemeridae,CG,3,BU,FALSE
080230-8/29/23,WestFlat,Gerridae,1,Arthropoda,,Insecta,,Hemiptera,Gerridae,PR,5.7,SK,FALSE
080230-8/29/23,WestFlat,Gomphidae,2,Arthropoda,,Insecta,,Odonata,Gomphidae,PR,4,BU,FALSE
080230-8/29/23,WestFlat,Heptageniidae,4,Arthropoda,,Insecta,,Ephemeroptera,Heptageniidae,SC,1.9,CN,FALSE
080230-8/29/23,WestFlat,Hirudinea,1,Annelida,,Hirudinea,Hirudinea,,,PR,NA,SP,FALSE
080230-8/29/23,WestFlat,Hydracarina,1,Arthropoda,,Arachnida,,,,PR,5.5,,FALSE
080230-8/29/23,WestFlat,Hydropsychidae,19,Arthropoda,,Insecta,,Trichoptera,Hydropsychidae,CF,2.7,CN,FALSE
080230-8/29/23,WestFlat,Isonychiidae,1,Arthropoda,,Insecta,,Ephemeroptera,Isonychiidae,CF,2.8,SW,FALSE
080230-8/29/23,WestFlat,Leptoceridae,1,Arthropoda,,Insecta,,Trichoptera,Leptoceridae,SH,3.6,SP;SW,FALSE
080230-8/29/23,WestFlat,Mesoveliidae,2,Arthropoda,,Insecta,,Hemiptera,Mesoveliidae,PR,NA,SK,FALSE
080230-8/29/23,WestFlat,Sialidae,1,Arthropoda,,Insecta,,Megaloptera,Sialidae,PR,5.1,BU,FALSE
080230-8/29/23,WestFlat,Simuliidae,13,Arthropoda,,Insecta,,Diptera,Simulidae,CF,4.2,CN,FALSE
080230-8/29/23,WestFlat,Veliidae,6,Arthropoda,,Insecta,,Hemiptera,Veliidae,PR,6.3,SK,FALSE
080241-8/31/23,WestFlat,Aeshnidae,1,Arthropoda,,Insecta,,Odonata,Aeshnidae,PR,5.7,CB;CN,FALSE
080241-8/31/23,WestFlat,Amphipoda,87,Arthropoda,Crustacea,Crustacea,,Amphipoda,,SH,6.2,,FALSE
080241-8/31/23,WestFlat,Baetidae,23,Arthropoda,,Insecta,,Ephemeroptera,Baetidae,CG,4.6,CN;SW,FALSE
080241-8/31/23,WestFlat,Caenidae,7,Arthropoda,,Insecta,,Ephemeroptera,Caenidae,CG,4.2,BU;SP,FALSE
080241-8/31/23,WestFlat,Calopterygidae,83,Arthropoda,,Insecta,,Odonata,Calopterygidae,PR,6.1,CB;CN,FALSE
080241-8/31/23,WestFlat,Chironomidae,4,Arthropoda,,Insecta,,Diptera,Chironomidae,CG,5.5,,FALSE
080241-8/31/23,WestFlat,Corbicula,10,Mollusca,,Bivalvia,,Veneroida,Corbiculidae,CF,NA,,FALSE
080241-8/31/23,WestFlat,Corixidae,3,Arthropoda,,Insecta,,Hemiptera,Corixidae,CG,8.2,SW,FALSE
080241-8/31/23,WestFlat,Decapoda,9,Arthropoda,Crustacea,Crustacea,,Decapoda,Decapoda,CG,6.4,,FALSE
080241-8/31/23,WestFlat,Elmidae,19,Arthropoda,,Insecta,,Coleoptera,Elmidae,CG,4,CN,FALSE
080241-8/31/23,WestFlat,Gerridae,2,Arthropoda,,Insecta,,Hemiptera,Gerridae,PR,5.7,SK,FALSE
080241-8/31/23,WestFlat,Gomphidae,1,Arthropoda,,Insecta,,Odonata,Gomphidae,PR,4,BU,FALSE
080241-8/31/23,WestFlat,Haliplidae,6,Arthropoda,,Insecta,,Coleoptera,Haliplidae,SH,7.3,,FALSE
080241-8/31/23,WestFlat,Hydracarina,4,Arthropoda,,Arachnida,,,,PR,5.5,,FALSE
080241-8/31/23,WestFlat,Hydrobiidae,2,Mollusca,,Gastropoda,,Neotaenioglossa,Hydrobiidae,SC,6.9,CN,FALSE
080241-8/31/23,WestFlat,Hydropsychidae,4,Arthropoda,,Insecta,,Trichoptera,Hydropsychidae,CF,2.7,CN,FALSE
080241-8/31/23,WestFlat,Isopoda,3,Arthropoda,Crustacea,Crustacea,,Isopoda,,SH,7.6,,FALSE
080241-8/31/23,WestFlat,Leptoceridae,4,Arthropoda,,Insecta,,Trichoptera,Leptoceridae,SH,3.6,SP;SW,FALSE
080241-8/31/23,WestFlat,Leptophlebiidae,1,Arthropoda,,Insecta,,Ephemeroptera,Leptophlebiidae,CG,2.3,CN;SW,FALSE
080241-8/31/23,WestFlat,Physidae,3,Mollusca,,Gastropoda,,Basommatophora,Physidae,SC,8,CB,FALSE
080241-8/31/23,WestFlat,Tricorythidae,17,Arthropoda,,Insecta,,Ephemeroptera,Tricorythidae,CG,NA,,FALSE
080241-8/31/23,WestFlat,Turbellaria,2,Platyhelminthes,,Turbellaria,,,,CG,NA,,FALSE
080274-8/30/23,WestFlat,Aeshnidae,7,Arthropoda,,Insecta,,Odonata,Aeshnidae,PR,5.7,CB;CN,FALSE
080274-8/30/23,WestFlat,Amphipoda,173,Arthropoda,Crustacea,Crustacea,,Amphipoda,,SH,6.2,,FALSE
080274-8/30/23,WestFlat,Baetidae,2,Arthropoda,,Insecta,,Ephemeroptera,Baetidae,CG,4.6,CN;SW,FALSE
080274-8/30/23,WestFlat,Belostomatidae,1,Arthropoda,,Insecta,,Hemiptera,Belostomatidae,PR,9.9,CB;SW,FALSE
080274-8/30/23,WestFlat,Calopterygidae,26,Arthropoda,,Insecta,,Odonata,Calopterygidae,PR,6.1,CB;CN,FALSE
080274-8/30/23,WestFlat,Chironomidae,5,Arthropoda,,Insecta,,Diptera,Chironomidae,CG,5.5,,FALSE
080274-8/30/23,WestFlat,Coenagrionidae,1,Arthropoda,,Insecta,,Odonata,Coenagrionidae,PR,8.1,CB;SP,FALSE
080274-8/30/23,WestFlat,Corixidae,21,Arthropoda,,Insecta,,Hemiptera,Corixidae,CG,8.2,SW,FALSE
080274-8/30/23,WestFlat,Decapoda,7,Arthropoda,Crustacea,Crustacea,,Decapoda,Decapoda,CG,6.4,,FALSE
080274-8/30/23,WestFlat,Dytiscidae,3,Arthropoda,,Insecta,,Coleoptera,Dytiscidae,PR,6.2,BU;SW,FALSE
080274-8/30/23,WestFlat,Elmidae,8,Arthropoda,,Insecta,,Coleoptera,Elmidae,CG,4,CN,FALSE
080274-8/30/23,WestFlat,Haliplidae,7,Arthropoda,,Insecta,,Coleoptera,Haliplidae,SH,7.3,,FALSE
080274-8/30/23,WestFlat,Heptageniidae,1,Arthropoda,,Insecta,,Ephemeroptera,Heptageniidae,SC,1.9,CN,FALSE
080274-8/30/23,WestFlat,Hirudinea,1,Annelida,,Hirudinea,Hirudinea,,,PR,NA,SP,FALSE
080274-8/30/23,WestFlat,Hydracarina,3,Arthropoda,,Arachnida,,,,PR,5.5,,FALSE
080274-8/30/23,WestFlat,Hydrobiidae,1,Mollusca,,Gastropoda,,Neotaenioglossa,Hydrobiidae,SC,6.9,CN,FALSE
080274-8/30/23,WestFlat,Hydropsychidae,8,Arthropoda,,Insecta,,Trichoptera,Hydropsychidae,CF,2.7,CN,FALSE
080274-8/30/23,WestFlat,Isopoda,55,Arthropoda,Crustacea,Crustacea,,Isopoda,,SH,7.6,,FALSE
080274-8/30/23,WestFlat,Mesoveliidae,1,Arthropoda,,Insecta,,Hemiptera,Mesoveliidae,PR,NA,SK,FALSE
080274-8/30/23,WestFlat,Naucoridae,2,Arthropoda,,Insecta,,Hemiptera,Naucoridae,PR,6,CB,FALSE
080274-8/30/23,WestFlat,Oligochaeta,2,Annelida,,Oligochaeta,,Haplotaxida,,CG,NA,BU,FALSE
080274-8/30/23,WestFlat,Pisidiidae,1,Mollusca,,Bivalvia,,Veneroida,Pisidiidae,CF,6.6,BU,FALSE
080274-8/30/23,WestFlat,Planorbidae,1,Mollusca,,Gastropoda,,Basommatophora,Planorbidae,SC,6.5,CB,FALSE
080274-8/30/23,WestFlat,Simuliidae,1,Arthropoda,,Insecta,,Diptera,Simulidae,CF,4.2,CN,FALSE
080274-8/30/23,WestFlat,Tabanidae,1,Arthropoda,,Insecta,,Diptera,Tabanidae,PR,6.3,SP,FALSE
080274-8/30/23,WestFlat,Turbellaria,29,Platyhelminthes,,Turbellaria,,,,CG,NA,,FALSE
080275-9/27/23,WestFlat,Amphipoda,106,Arthropoda,Crustacea,Crustacea,,Amphipoda,,SH,6.2,,FALSE
080275-9/27/23,WestFlat,Ancylidae,9,Mollusca,,Gastropoda,,Basommatophora,Ancylidae,SC,6.7,CB;CN,FALSE
080275-9/27/23,WestFlat,Baetidae,8,Arthropoda,,Insecta,,Ephemeroptera,Baetidae,CG,4.6,CN;SW,FALSE
080275-9/27/23,WestFlat,Calopterygidae,32,Arthropoda,,Insecta,,Odonata,Calopterygidae,PR,6.1,CB;CN,FALSE
080275-9/27/23,WestFlat,Chironomidae,6,Arthropoda,,Insecta,,Diptera,Chironomidae,CG,5.5,,FALSE
080275-9/27/23,WestFlat,Corixidae,30,Arthropoda,,Insecta,,Hemiptera,Corixidae,CG,8.2,SW,FALSE
080275-9/27/23,WestFlat,Decapoda,5,Arthropoda,Crustacea,Crustacea,,Decapoda,Decapoda,CG,6.4,,FALSE
080275-9/27/23,WestFlat,Dixidae,1,Arthropoda,,Insecta,,Diptera,Dixidae,CG,2.9,SW,FALSE
080275-9/27/23,WestFlat,Elmidae,2,Arthropoda,,Insecta,,Coleoptera,Elmidae,CG,4,CN,FALSE
080275-9/27/23,WestFlat,Gomphidae,1,Arthropoda,,Insecta,,Odonata,Gomphidae,PR,4,BU,FALSE
080275-9/27/23,WestFlat,Heptageniidae,13,Arthropoda,,Insecta,,Ephemeroptera,Heptageniidae,SC,1.9,CN,FALSE
080275-9/27/23,WestFlat,Hydracarina,7,Arthropoda,,Arachnida,,,,PR,5.5,,FALSE
